Conversation, ChatGPT
7,Neutral
1,Surprise
2,Neutral
3,Neutral
4,Neutral
5,Joy
6,Fear
1,Joy
2,Neutral
3,Neutral
4,Joy
5,Sadness
6,Joy
7,Neutral
8,Surprise
9,Joy
10,Neutral
11,Neutral
12,Joy
13,Neutral
14,Neutral
15,Disgust
16,Disgust
17,Neutral
18,Anger
19,Disgust
1,Joy
2,Disgust
3,Neutral
4,Joy
5,Neutral
6,Disgust
7,Neutral
8,Neutral
9,Joy
10,Neutral
11,Joy
12,Disgust
13,Sadness
14,Anger
15,Anger
1,Neutral
2,Neutral
3,Joy
4,Joy
5,Joy
6,Joy
1,Disgust
2,Neutral
3,Fear
4,Joy
5,Neutral
6,Neutral
7,Joy
8,Joy
9,Neutral
10,Sadness
11,Neutral
12,Neutral
1,Neutral
2,Joy
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Surprise
8,Neutral
9,Joy
10,Surprise
11,Neutral
12,Surprise
13,Neutral
14,Surprise
15,Sadness
16,Disgust
17,Joy
18,Neutral
19,Joy
1,Neutral
2,Anger
3,Sadness
4,Joy
5,Surprise
6,Joy
7,Joy
8,Neutral
9,Disgust
1,Joy
2,Joy
3,Joy
4,Neutral
5,Neutral
1,Neutral
2,Joy
1,Joy
2,Neutral
3,Surprise
4,Sadness
5,Joy
6,Anger
7,Neutral
8,Anger
9,Surprise
10,Anger
11,Sadness
12,Anger
13,Sadness
14,Anger
15,Neutral
1,neutral
2,neutral
3,neutral
4,fear
5,surprised
6,anger
7,fear
8,sadness
9,fear
10,anger
11,fear
12,neutral
13,joy
14,surprised
15,neutral
16,neutral
17,fear
18,neutral
19,neutral
20,neutral
1,Joy
2,Neutral
1,Joy
2,Neutral
3,Joy
4,Surprise
5,Neutral
6,Disgust
7,Surprise
8,Neutral
9,Neutral
10,Anger
1,Neutral
2,Surprise
3,Joy
4,Surprise
5,Anger
6,Neutral
7,Anger
8,Neutral
9,Sadness
10,Neutral
1,Joy
2,Neutral
3,Joy
4,Disgust
5,Joy
6,Anger
7,Surprise
8,Disgust
9,Anger
10,Neutral
11,Anger
12,Anger
13,Neutral
14,Neutral
15,Anger
1,Anger
2,Surprised
3,Disgust
4,Neutral
5,Fear
6,Sadness
7,Neutral
8,Surprised
9,Sadness
10,Neutral
11,Disgust
12,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Surprise
1,Neutral
2,Neutral
3,Joy
4,Surprise
5,Joy
6,Disgust
7,Joy
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Neutral
1,Neutral
2,Surprise
3,Neutral
4,Surprise
5,Fear
6,Sadness
7,Sadness
8,Joy
9,Fear
10,Joy
11,Joy
12,Disgust
13,Anger
14,Neutral
1,Joy
2,Neutral
3,Neutral
4,Disgust
5,Sadness
6,Surprise
7,Fear
1,Surprise
2,Disgust
3,Neutral
4,Joy
5,Neutral
6,Surprise
7,Neutral
8,Joy
1,Joy
2,Joy
3,Disgust
4,Joy
5,Neutral
6,Joy
7,Neutral
8,Joy
9,Sadness
10,Sadness
11,Neutral
12,Joy
13,Surprised
14,Fear
15,Sadness
16,Sadness
17,Neutral
1,Joy
2,Fear
3,Neutral
4,Neutral
5,Joy
6,Anger
7,Neutral
1,Joy
2,Surprise
3,Neutral
1,Neutral
2,Anger
3,Surprise
4,Joy
5,Anger
6,Joy
7,Anger
1,Neutral
2,Neutral
3,Neutral
4,Sadness
5,Sadness
6,Sadness
7,Anger
8,Joy
9,Surprise
10,Joy
11,Joy
12,Joy
13,Joy
1,Surprised
2,Joy
3,Surprise
4,Joy
5,Disgust
6,Neutral
7,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Joy
7,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Fear
9,Neutral
10,Neutral
11,Fear
12,Disgust
13,Joy
14,Neutral
15,Joy
16,Joy
17,Anger
18,Disgust
1,Neutral
2,Sarcasm
3,Surprised
4,Surprised
5,Neutral
6,Joy
7,Curiosity
8,Curiosity
9,Relief
10,Concern
11,Anxiety
12,Reassurance
1,Neutral
2,Fear
3,Neutral
4,Anger
5,Neutral
6,Determination
7,Neutral
8,Neutral
9,Joy
10,Anger
1,Disgust
2,Joy
3,Anger
4,Neutral
5,Anger
6,Sadness
7,Anger
8,Sadness
9,Surprised
10,Sadness
11,Anger
12,Anger
13,Fear
14,Disgust
15,Disgust
16,Neutral
1,Anger
2,Neutral
3,Disgust
4,Sadness
5,Neutral
6,Neutral
7,Neutral
8,Disgust
9,Neutral
10,Neutral
11,Neutral
12,Anger
13,Anger
14,Anger
15,Anger
16,Neutral
1,Neutral
2,Surprised
3,Fear
4,Neutral
5,Disgust
6,Fear
7,Fear
1,Joy
2,Neutral
3,Surprise
4,Sadness
5,Neutral
6,Sadness
7,Anger
1,Neutral
2,Surprise
3,Anger
4,Anger
1,Neutral
2,Sadness
3,Surprised
4,Neutral
5,Sadness
6,Anger
7,Sadness
8,Anger
9,Neutral
10,Determination
11,Fear
12,Anger
1,Joy
2,Surprised
3,Neutral
4,Joy
5,Anger
6,Sadness
7,Neutral
8,Joy
9,Disgust
1,Neutral
2,Neutral
3,Neutral
4,Fear
5,Sadness
1,Surprised
2,Joy
3,Neutral
4,Surprise
5,Neutral
6,Neutral
7,Neutral
8,Disgust
9,Joy
1,Neutral
2,Neutral
3,Surprised
4,Neutral
5,Disgust
6,Neutral
7,Sadness
8,Neutral
9,Fear
10,Neutral
11,Joy
12,Neutral
13,Joy
14,Neutral
15,Neutral
16,Joy
17,Surprise
18,Neutral
19,Anger
1,Anger
2,Neutral
3,Disgust
4,Surprise
5,Sadness
1,Neutral
2,Neutral
3,Surprise
4,Joy
1,Neutral
2,Surprise
1,Neutral
2,Joy
3,Surprised
4,Neutral
1,Surprise
2,Joy
3,Joy
4,Joy
5,Joy
6,Surprise
7,Neutral
8,Anger
9,Neutral
10,Anger
11,Neutral
1,Fear
2,Neutral
3,Anger
4,Neutral
5,Neutral
6,Joy
7,Neutral
8,Joy
9,Neutral
1,Joy
2,Frustration
3,Frustration
4,Frustration
5,Surprise
6,Neutral
7,Fear
8,Surprise
9,Joy
10,Disgust
11,Sadness
12,Neutral
13,Neutral
14,Joy
15,Neutral
16,Joy
17,Fear
18,Disgust
19,Neutral
1,Fear
2,Neutral
3,Fear
4,Disgust
5,Surprise
6,Neutral
7,Anger
8,Fear
9,Fear
10,Neutral
11,Fear
12,Surprise
13,Neutral
1,Anger
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Sadness
7,Neutral
8,Fear
9,Surprised
10,Fear
11,Disgust
12,Joy
13,Anger
14,Surprised
15,Anger
16,Joy
17,Disgust
1,Joy
2,Neutral
3,Neutral
1,Neutral
2,Neutral
3,Surprise
4,Anger
5,Fear
6,Neutral
7,Neutral
1,Joy
2,Surprise
3,Joy
4,Fear
5,Neutral
6,Joy
7,Joy
8,Joy
9,Neutral
1,Surprise
2,Sadness
3,Anger
4,Fear
5,Anger
6,Anger
7,Surprise
8,Neutral
9,Neutral
10,Neutral
11,Neutral
12,Joy
13,Neutral
14,Anger
15,Neutral
16,Fear
1,Neutral
2,Joy
3,Neutral
1,Joy
2,Neutral
3,Surprise
4,Neutral
5,Surprise
6,Neutral
7,Disgust
8,Neutral
9,Disgust
10,Surprise
11,Surprise
12,Joy
13,Neutral
14,Neutral
15,Disgust
16,Anger
17,Disgust
18,Anger
19,Disgust
20,Anger
21,Disgust
1,Neutral
2,Surprise
3,Confusion
1,neutral
2,joy
3,neutral
4,surprised
5,neutral
6,sadness
7,neutral
8,surprised
9,neutral
10,surprise
11,neutral
12,neutral
13,fear
14,fear
15,fear
16,neutral
1,Neutral
2,Joy
3,Surprise
4,Joy
1,Neutral
2,Fear
3,Anger
4,Sadness
5,Disgust
6,Sadness
7,Neutral
8,Joy
9,Neutral
10,Sadness
11,Anger
12,Joy
13,Surprise
1,Joy
2,Anger
3,Surprise
4,Disgust
5,Neutral
6,Anger
7,Anger
8,Joy
9,Neutral
10,Surprise
11,Neutral
12,Joy
13,Surprise
14,Surprise
15,Surprise
16,Joy
17,Surprise
18,Joy
19,Sadness
20,Joy
21,Joy
22,Fear
23,Neutral
24,Neutral
25,Sadness
26,Surprise
1,Surprised
2,Neutral
3,Neutral
4,Neutral
5,Sadness
6,Fear
7,Neutral
8,Sadness
9,Sadness
1,Neutral
2,Fear
3,Fear
4,Neutral
5,Sadness
6,Joy
7,Neutral
8,Neutral
9,Joy
10,Neutral
11,Joy
12,Neutral
13,Surprised
1,Neutral
2,Surprised
1,surprised
2,neutral
3,surprised
4,anger
5,sadness
6,anger
7,anger
8,sadness
9,anger
10,anger
11,neutral
12,neutral
13,surprised
14,joy
15,neutral
16,neutral
17,neutral
18,anger
19,joy
20,anger
21,joy
22,anger
1,Neutral
2,Neutral
3,Neutral
4,Sadness
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Surprise
10,Surprise
11,Neutral
12,Neutral
13,Joy
14,Neutral
15,Surprise
16,Surprise
17,Neutral
18,Fear
19,Joy
20,Surprise
21,Neutral
1,Neutral
2,Joy
3,Fear
4,Surprise
5,Joy
6,Neutral
7,Fear
8,Fear
9,Joy
10,Neutral
1,Anger
2,Anger
3,Neutral
4,Sadness
5,Joy
6,Anger
7,Anger
1,Neutral
2,Neutral
3,Joy
4,Surprised
1,Anger
2,Neutral
3,Joy
4,Disgust
5,Surprise
6,Disgust
7,Neutral
8,Joy
9,Disgust
10,Anger
11,Surprise
12,Sadness
13,Surprise
14,Neutral
15,Neutral
1,Neutral
2,Surprise
3,Fear
4,Neutral
5,Fear
6,Neutral
7,Joy
8,Anger
9,Disgust
10,Joy
11,Neutral
12,Disgust
13,Sadness
14,Fear
15,Neutral
16,Disgust
1,Neutral
2,Surprise
3,Fear
4,Disgust
5,Neutral
6,Joy
7,Neutral
8,Joy
9,Disgust
10,Surprise
11,Neutral
1,Anger
2,Neutral
1,- Neutral
2,- Neutral
3,- Fear
4,- Anger
5,- Neutral
6,- Surprise
7,- Neutral
8,- Anger
9,- Disgust
10,- Anger
11,- Joy
1,Anger
2,Neutral
3,Fear
4,Fear
5,Joy
6,Sadness
7,Joy
8,Neutral
9,Neutral
10,Surprised
11,Joy
12,Neutral
13,Joy
14,Joy
15,Joy
1,Joy
2,Joy
3,Sadness
4,Sadness
5,Neutral
6,Joy
7,Joy
8,Neutral
1,Neutral
2,Joy
3,Surprise
4,Disgust
5,Neutral
6,Joy
7,Sadness
8,Neutral
9,Surprise
10,Neutral
11,Neutral
12,Surprise
13,Surprise
1,Neutral
2,Joy
3,Neutral
4,Neutral
5,Neutral
6,Neutral
1,Joy
2,Surprised
3,Joy
4,Neutral
5,Neutral
1,Neutral
2,Neutral
3,Sadness
4,Neutral
5,Neutral
6,Fear
7,Disgust
1,Joy
2,Joy
3,Fear
4,Joy
5,Neutral
6,Joy
7,Surprised
8,Neutral
9,Surprised
10,Neutral
11,Surprised
12,Neutral
13,Surprised
1,Anger
2,Sadness
3,Anger
4,Neutral
5,Surprise
6,Neutral
7,Neutral
8,Surprise
9,Fear
10,Anger
11,Surprise
12,Fear
13,Sadness
14,Surprise
15,Neutral
16,Neutral
17,Neutral
18,Disgust
19,Neutral
20,Neutral
21,Neutral
22,Joy
1,Neutral
2,Neutral
3,Joy
4,Sadness
1,Joy
2,Neutral
3,Joy
4,Neutral
5,Surprised
6,Joy
7,Fear
8,Joy
9,Joy
10,Neutral
11,Neutral
12,Neutral
1,Neutral
2,Neutral
3,Joy
4,Surprise
5,Fear
6,Joy
7,Joy
8,Surprise
9,Neutral
10,Joy
1,Neutral
2,Neutral
3,Sadness
4,Neutral
5,Sadness
6,Anger
7,Joy
8,Joy
9,Surprise
1,Surprise
2,Neutral
3,Anger
4,Surprise
5,Neutral
6,Joy
7,Neutral
8,Joy
9,Surprise
10,Anger
11,Neutral
12,Neutral
13,Disgust
14,Anger
15,Sadness
16,Sadness
1,Neutral
2,Surprise
3,Surprise
4,Neutral
5,Joy
1,Neutral
2,Joy
3,Neutral
4,Surprise
5,Sadness
6,Neutral
7,Joy
8,Surprise
9,Neutral
10,Neutral
11,Neutral
12,Neutral
13,Neutral
14,Surprise
15,Neutral
16,Surprise
17,Neutral
18,Disgust
19,Neutral
20,Neutral
21,Disgust
22,Neutral
23,Disgust
1,Neutral
2,Disgust
3,Joy
4,Surprised
5,Joy
6,Surprised
7,Sadness
8,Surprised
9,Sadness
10,Neutral
11,Sadness
12,Joy
13,Joy
14,Fear
15,Fear
16,Neutral
17,Fear
18,Joy
1,Joy
2,Joy
3,Neutral
4,Sadness
5,Surprise
6,Neutral
7,Surprise
8,Neutral
9,Surprise
10,Surprise
11,Disgust
12,Fear
1,Surprised
2,Neutral
3,Sadness
1,Neutral
2,Surprised
3,Joy
4,Neutral
5,Sadness
6,Neutral
7,Fear
8,Neutral
1,Neutral
2,Surprised
3,Fear
4,Neutral
5,Joy
6,Fear
7,Joy
8,Surprise
9,Neutral
1,Surprised
2,Surprised
3,Joy
4,Neutral
5,Disgust
6,Joy
7,Surprise
8,Neutral
1,Neutral
2,Anger
3,Anger
4,Neutral
5,Disgust
6,Sadness
7,Neutral
8,Neutral
9,Sadness
1,Surprise
2,Neutral
3,Neutral
4,Joy
5,Anger
6,Surprise
7,Neutral
8,Anger
9,Neutral
10,Anger
11,Neutral
1,Neutral
2,Neutral
3,Joy
4,Neutral
1,Surprised
2,Neutral
3,Sadness
4,Sadness
5,Sadness
6,Sadness
7,Surprised
8,Joy
9,Joy
10,Surprised
1,Surprise
2,Neutral
3,Neutral
4,Neutral
5,Joy
6,Joy
7,Neutral
8,Joy
9,Neutral
10,Neutral
11,Neutral
12,Surprise
13,Anger
14,Anger
15,Anger
16,Disgust
1,Neutral
2,Neutral
3,Surprised
4,Neutral
5,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Joy
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Joy
11,Surprise
12,Surprise
13,Neutral
1,Joy
2,Neutral
3,Joy
4,Neutral
1,Neutral
2,Joy
3,Neutral
4,Neutral
5,Surprise
6,Sadness
7,Neutral
8,Neutral
9,Desperation
10,Neutral
11,Disgust
12,Neutral
13,Joy
14,Surprise
15,Joy
16,Joy
17,Joy
18,Joy
19,Neutral
20,Neutral
21,Joy
1,Neutral
2,Surprise
3,Neutral
4,Surprise
5,Joy
6,Joy
7,Surprise
8,Surprise
9,Neutral
10,Surprise
11,Neutral
12,Neutral
13,Neutral
14,Neutral
15,Anger
16,Sadness
17,Fear
18,Neutral
19,Neutral
20,Neutral
21,Neutral
1,Neutral
2,Joy
3,Neutral
4,Surprised
5,Fear
6,Neutral
7,Neutral
8,Neutral
9,Joy
10,Neutral
11,Neutral
12,Fear
13,Neutral
14,Neutral
15,Neutral
16,Fear
17,Disgust
1,Regret
2,Neutral
3,Anger
4,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Surprised
6,Neutral
7,Neutral
8,Neutral
9,Disgust
10,Neutral
11,Joy
12,Neutral
13,Disgust
14,Neutral
15,Neutral
16,Anger
17,Neutral
18,Joy
19,Fear
20,Joy
21,Disgust
22,Neutral
1,Joy
2,Joy
3,Neutral
4,Fear
5,Surprised
6,Joy
7,Joy
8,Fear
9,Joy
10,Joy
11,Surprise
12,Joy
13,Neutral
14,Joy
15,Disgust
1,Joy
2,Neutral
3,Joy
4,Joy
5,Surprise
1,Neutral
2,Surprised
3,Surprise
4,Neutral
5,Joy
6,Fear
7,Disgust
1,Disgust
2,Joy
3,Surprised
4,Neutral
5,Sadness
6,Neutral
7,Confusion
8,Anger
9,Fear
10,Sadness
11,Neutral
12,Neutral
1,Joy
2,Joy
3,Neutral
4,Neutral
1,Joy
2,Surprised
3,Joy
4,Neutral
5,Neutral
6,Joy
7,Joy
8,Neutral
9,Sadness
10,Surprise
11,Neutral
12,Surprise
13,Fear
1,Neutral
2,Joy
3,Neutral
4,Joy
5,Neutral
6,Neutral
7,Joy
8,Neutral
1,Anger
2,Surprised
3,Fear
4,Anger
5,Neutral
6,Disgust
7,Neutral
8,Surprised
9,Neutral
10,Disgust
11,Neutral
12,Surprised
13,Neutral
14,Anger
15,Anger
16,Neutral
1,Neutral
2,Disgust
3,Surprised
4,Anger
5,Neutral
6,Joy
7,Surprised
1,Neutral
2,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Disgust
6,Neutral
7,Sadness
8,Surprise
9,Joy
10,Anger
11,Joy
12,Sadness
13,Fear
14,Neutral
15,Sadness
16,Fear
17,Neutral
18,Neutral
1,Neutral
2,Neutral
3,Sadness
4,Joy
5,Neutral
1,Joy
2,Surprise
3,Neutral
4,Surprise
5,Neutral
6,Neutral
7,Sadness
8,Neutral
9,Surprise
10,Disgust
11,Neutral
12,Surprise
13,Neutral
14,Joy
15,Neutral
16,Joy
17,Sadness
18,Neutral
19,Neutral
20,Joy
21,Fear
22,Neutral
23,Neutral
24,Fear
25,Neutral
26,Neutral
1,Joy
2,Neutral
3,Fear
4,Sadness
5,Joy
6,Neutral
7,Neutral
8,Joy
9,Neutral
10,Sadness
11,Joy
12,Surprised
13,Neutral
14,Surprised
15,Sadness
16,Joy
17,Neutral
18,Neutral
19,Anger
1,Neutral
2,Neutral
3,Sadness
4,Joy
5,Fear
6,Surprise
1,Sadness
2,Sadness
3,Neutral
4,Neutral
5,Neutral
6,Neutral
1,Neutral
2,Surprise
3,Neutral
4,Surprise
5,Neutral
6,Neutral
7,Neutral
8,Joy
9,Neutral
10,Joy
11,Neutral
12,Joy
13,Neutral
14,Neutral
15,Disgust
1,Anger
2,Neutral
3,Joy
4,Disgust
5,Neutral
6,Fear
7,Neutral
8,Surprised
9,Joy
10,Joy
1,Neutral
2,Joy
3,Neutral
1,Neutral
2,Neutral
3,Fear
4,Neutral
5,Fear
6,Fear
7,Neutral
8,Fear
9,Neutral
10,Sadness
11,Neutral
12,Surprised
13,Neutral
14,Neutral
15,Anger
1,neutral
2,sadness
3,neutral
4,neutral
5,surprised
6,surprised
7,neutral
8,fear
9,surprised
10,sadness
11,neutral
12,neutral
13,neutral
14,fear
15,neutral
16,surprised
17,joy
18,joy
19,joy
1,Joy
2,Neutral
3,Joy
4,Joy
5,Neutral
6,Joy
7,Suspicion
8,Neutral
9,Surprise
10,Surprise
11,Joy
12,Surprise
13,Neutral
14,Neutral
15,Joy
16,Surprise
1,Sadness
2,Joy
3,Surprise
1,Neutral
2,Joy
3,Neutral
4,Fear
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Joy
9,Neutral
10,Neutral
11,Surprise
12,Surprise
1,Neutral
2,Sadness
3,Neutral
4,Sadness
5,Sadness
6,Sadness
7,Sadness
8,Sadness
9,Joy
10,Joy
11,Sadness
12,Surprised
13,Disgust
1,Surprise
2,Neutral
3,Joy
1,Joy
2,Disgust
3,Surprise
4,Neutral
5,Anger
6,Neutral
7,Neutral
8,Anger
9,Anger
10,Anger
11,Neutral
12,Joy
13,Joy
14,Joy
15,Joy
16,Sadness
1,Surprise
2,Neutral
3,Fear
4,Fear
5,Fear
1,Joy
2,Joy
3,Joy
4,Surprise
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Surprise
6,Neutral
7,Anger
1,Neutral
2,Neutral
3,Concern
1,Neutral
2,Sadness
3,Disgust
4,Sadness
5,Anger
6,Sadness
7,Surprised
8,Neutral
9,Neutral
10,Joy
11,Surprise
1,Anger
2,Anger
3,Disgust
4,Neutral
5,Sadness
6,Sadness
1,Joy
2,Neutral
3,Joy
1,Neutral
2,Fear
3,Anger
4,Disgust
5,Fear
6,Neutral
7,Surprise
8,Neutral
9,Joy
10,Neutral
11,Neutral
12,Fear
1,Neutral
2,Neutral
3,Joy
4,Joy
5,Surprised
1,Sadness
2,Fear
3,Surprise
4,Disgust
5,Neutral
6,Neutral
7,Surprise
1,Surprised
2,Neutral
3,Sadness
4,Joy
5,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Surprised
5,Neutral
6,Disgust
7,Neutral
8,Fear
9,Neutral
10,Disgust
11,Surprise
12,Neutral
13,Neutral
14,Neutral
15,Anger
16,Neutral
17,Anger
1,Neutral
2,Joy
3,Joy
4,Sadness
5,Neutral
6,Neutral
7,Joy
8,Joy
9,Surprised
10,Sadness
11,Neutral
12,Joy
13,Anger
1,Surprised
2,Joy
3,Disgust
1,Neutral
2,Joy
3,Joy
4,Neutral
5,Surprised
6,Surprised
7,Surprise
8,Neutral
9,Neutral
10,Surprise
11,Joy
12,Neutral
13,Neutral
14,Sadness
1,Neutral
2,Neutral
3,Neutral
4,Surprised
5,Joy
6,Neutral
7,Anger
8,Fear
1,Anger
2,Neutral
cookies,14
1,Joy
2,Neutral
3,Surprise
4,Neutral
5,Joy
6,Anger
7,Joy
8,Fear
9,Surprise
10,Disgust
11,Neutral
12,Neutral
13,Joy
14,Disgust
1,neutral
2,neutral
3,joy
4,sadness
5,surprise
6,sadness
7,sadness
8,surprise
9,disgust
10,disgust
11,disgust
12,disgust
13,disgust
14,neutral
15,disgust
16,joy
17,sadness
18,neutral
19,neutral
20,neutral
21,sadness
22,fear
23,sadness
24,sadness
1,neutral
2,surprise
3,joy
4,neutral
5,neutral
6,neutral
7,neutral
8,joy
9,surprise
10,neutral
11,surprise
12,joy
13,surprise
1,Neutral
2,Joy
3,Disgust
4,Joy
5,Anger
6,Neutral
7,Surprise
8,Fear
9,Sadness
10,Anger
11,Sadness
12,Neutral
13,Joy
14,Surprise
15,Joy
16,Fear
17,Neutral
18,Neutral
19,Joy
20,Neutral
21,Surprise
22,Fear
planet,
1,Neutral
2,Anger
3,Sadness
4,Anger
5,Neutral
6,Surprised
7,Disgust
1,Joy
2,Joy
3,Joy
4,Surprise
1,Disgust
2,Sadness
3,Neutral
4,Anger
5,Neutral
6,Neutral
7,Neutral
8,Anger
9,Neutral
10,Neutral
11,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Disgust
1,Neutral
2,Sadness
3,Surprise
4,Joy
5,Joy
6,Neutral
7,Neutral
8,Surprise
9,Neutral
10,Joy
11,Joy
1,Disgust
2,Surprise
3,Anger
4,Sadness
5,Joy
6,Neutral
7,Confusion
8,Neutral
9,Anger
10,Hope
11,Sadness
12,Anger
13,Disgust
14,Determination
15,Love
16,Neutral
17,Sadness
18,Fear
19,Fear
1,Neutral
2,Fear
3,Neutral
4,Joy
5,Sadness
1,Anger
2,Neutral
3,Joy
4,Neutral
5,Joy
6,Neutral
7,Joy
8,Surprise
9,Sadness
10,Neutral
11,Disgust
12,Disgust
13,Neutral
14,Neutral
15,Anger
16,Sadness
17,Surprise
1,Joy
2,Joy
3,Neutral
4,Neutral
5,Surprised
1,Joy
2,Neutral
3,Neutral
4,Surprised
5,Neutral
6,Neutral
7,Joy
8,Joy
9,Joy
10,Neutral
11,Neutral
1,Neutral
2,Neutral
3,Joy
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Disgust
11,Surprise
1,Surprise
2,Surprise
3,Neutral
4,Disgust
5,Joy
1,Neutral
2,Surprise
3,Neutral
4,Neutral
5,Surprise
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Neutral
11,Surprise
12,Joy
13,Neutral
14,Neutral
15,Neutral
16,Surprise
17,Surprise
18,Neutral
19,Sadness
20,Sadness
21,Sadness
22,Surprise
23,Neutral
1,Joy
2,Joy
3,Joy
4,Neutral
5,Anger
6,Neutral
7,Neutral
8,Neutral
1,Neutral
2,Fear
3,Joy
4,Fear
5,Fear
6,Neutral
7,Surprise
8,Fear
9,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Surprise
5,Surprise
6,Joy
7,Fear
8,Joy
1,Neutral
2,Joy
3,Neutral
4,Sadness
5,Fear
6,Surprised
7,Anger
8,Disgust
9,Surprise
10,Joy
11,Joy
1,Joy
2,Surprise
3,Neutral
4,Surprise
5,Neutral
6,Joy
7,Neutral
8,Neutral
9,Surprise
10,Neutral
11,Neutral
12,Neutral
13,Disgust
14,Surprise
15,Joy
16,Disgust
1,Neutral
2,Sadness
3,Fear
4,Surprised
5,Surprise
6,Joy
1,Neutral
2,Sadness
3,Joy
4,Neutral
5,Neutral
6,Fear
7,Sadness
8,Fear
1,Anger
2,Neutral
1,Neutral
2,Joy
3,Neutral
4,Confusion
5,Frustration
6,Neutral
7,Surprise
8,Frustration
9,Neutral
1,Neutral
2,Disgust
3,Neutral
4,Disgust
5,Joy
6,Neutral
7,Neutral
8,Disgust
9,Neutral
10,Fear
11,Surprise
12,Sadness
1,Fear
2,Joy
3,Surprise
4,Neutral
5,Surprise
6,Neutral
7,Neutral
8,Joy
9,Neutral
1,Joy
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Joy
7,Joy
8,Joy
9,Joy
10,Disgust
11,Anger
12,Anger
13,Disgust
14,Disgust
15,Joy
16,Surprise
17,Disgust
18,Neutral
19,Disgust
20,Disgust
1,Neutral
2,Neutral
3,Joy
1,Sadness
2,Sadness
3,Sadness
4,Neutral
5,Joy
6,Neutral
7,Joy
8,Neutral
9,Joy
10,Neutral
11,Sadness
12,Surprise
13,Joy
14,Neutral
15,Neutral
1,Neutral
2,Joy
3,Joy
4,Neutral
5,Disgust
6,Neutral
7,Joy
8,Joy
9,Neutral
10,Surprised
1,Neutral
2,Disgust
3,Anger
4,Disgust
5,Neutral
6,Surprise
1,Neutral
2,Surprise
3,Fear
1,Fear
2,Neutral
3,Neutral
4,Surprised
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Joy
10,Disgust
11,Neutral
12,Neutral
13,Neutral
14,Fear
15,Neutral
1,Neutral
2,Neutral
3,Neutral
4,Joy
5,Surprise
6,Joy
7,Joy
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Neutral
6,Neutral
7,Neutral
8,Neutral
9,Neutral
10,Surprised
11,Neutral
12,Disgust
13,Neutral
14,Neutral
1,Neutral
2,Fear
3,Neutral
4,Disgust
5,Neutral
6,Joy
7,Neutral
8,Disgust
9,Neutral
10,Surprise
1,Joy
2,Neutral
3,Disgust
4,Sadness
5,Sadness
6,Surprised
1,Joy
2,Neutral
3,Joy
4,Surprise
5,Joy
6,Disgust
7,Neutral
8,Surprise
1,Neutral
2,Neutral
3,Neutral
4,Sadness
5,Neutral
6,Disgust
7,Neutral
1,neutral
2,fear
3,neutral
4,fear
5,neutral
6,neutral
7,neutral
8,surprised
9,neutral
10,sadness
11,sadness
12,anger
13,fear
14,anger
15,anger
16,anger
17,anger
18,anger
19,anger
20,anger
21,sadness
1,Neutral
2,Surprise
3,Joy
4,Neutral
5,Joy
6,Joy
7,Neutral
8,Surprise
9,Neutral
10,Neutral
11,Surprise
12,Neutral
13,Joy
14,Joy
15,Disgust
16,Sadness
17,Sadness
18,Sadness
19,Fear
20,Neutral
1,Neutral
2,Neutral
3,Anger
1,Neutral
2,Anger
3,Disgust
4,Disgust
5,Disgust
6,Anger
7,Disgust
8,Surprise
9,Disgust
10,Anger
11,Disgust
12,Neutral
1,Neutral
2,Neutral
3,Sadness
4,Sadness
5,Neutral
6,Neutral
7,Surprised
8,Neutral
9,Sadness
10,Sadness
11,Sadness
12,Sadness
13,Sadness
14,Anger
1,Neutral
2,Neutral
3,Neutral
4,Neutral
5,Fear
6,Surprised
7,Joy
8,Joy
9,Neutral
10,Joy
11,Neutral
12,Joy
13,Surprised
14,Neutral
15,Joy
16,Surprised
17,Neutral
18,Joy
19,Joy
20,Surprised
21,Neutral
22,Neutral
23,Neutral
24,Neutral
1,Neutral
2,Anger
