Conversation, ChatGPT
12,"Command,"
13,"Statement Non Opinion,"
14,"Statement Opinion,"
15,"Question,"
16,"Question,"
17,"Statement Non Opinion,"
18,"Question,"
19,"Statement Non Opinion,"
20,"Question,"
21,"Command,"
22,"Acknowledge,"
23,"Statement Non Opinion,"
24,"Question,"
25,"Command,"
26,"Command,"
27,"Command,"
28,"Statement Non Opinion,"
29,"Command,"
30,"Command,"
31,"Question,"
32,"Command,"
33,"Question,"
34,"Statement Non Opinion,"
35,"Statement Non Opinion,"
36,Question
1,Statement Non Opinion
2,Statement Opinion
3,Question
4,Statement Non Opinion
5,Backchannel
6,Statement Non Opinion
7,Question
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Question
14,Statement Non Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Question
21,Statement Non Opinion
22,Question
23,Statement Non Opinion
24,Question
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Command
29,Statement Non Opinion
30,Statement Opinion
31,Statement Opinion
32,Disagreement
33,Statement Non Opinion
34,Question
35,Command
36,Question
37,Statement Non Opinion
38,Question
39,Statement Non Opinion
40,Command
41,Statement Non Opinion
42,Disagreement
43,Statement Non Opinion
44,Acknowledge
45,Statement Non Opinion
46,Question
47,Statement Non Opinion
48,Backchannel
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Question
54,Statement Non Opinion
55,Statement Opinion
56,Statement Opinion
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Non Opinion
63,Question
1,Question
2,Statement Opinion
3,Statement Non Opinion
4,Greeting
5,Answer
6,Question
7,Question
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Question
13,Statement Non Opinion
14,Acknowledge
15,Statement Opinion
16,Statement Non Opinion
17,Question
18,Question
19,Answer
20,Question
21,Statement Opinion
22,Statement Non Opinion
23,Question
24,Statement Non Opinion
25,Question
26,Command
27,Statement Opinion
28,Statement Opinion
29,Acknowledge
30,Statement Opinion
31,Statement Opinion
32,Command
33,Statement Opinion
34,Statement Non Opinion
35,Question
36,Statement Opinion
37,Statement Opinion
38,Statement Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Question
43,Statement Non Opinion
44,Statement Non Opinion
45,Statement Opinion
46,Statement Opinion
47,Statement Non Opinion
48,Question
49,Answer
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Opinion
56,Question
57,Statement Opinion
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Question
66,Question
67,Statement Non Opinion
68,Statement Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Opinion
5,Disagreement
6,Statement Opinion
7,Statement Non Opinion
8,Statement Opinion
9,Question
10,Apology
11,Question
12,Disagreement
13,Question
14,Statement Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Question
18,Question
19,Statement Non Opinion
20,Statement Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Statement Opinion
24,Question
25,Statement Opinion
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Question
42,Statement Non Opinion
43,Question
44,Disagreement
45,Question
46,Disagreement
47,Question
48,Disagreement
49,Question
50,Disagreement
51,Question
52,Disagreement
53,Question
54,Disagreement
55,Question
56,Disagreement
57,Question
58,Statement Opinion
59,Statement Opinion
60,Statement Opinion
61,Statement Opinion
62,Statement Opinion
63,Question
64,Agreement
65,Statement Opinion
66,Agreement
67,Statement Opinion
68,Statement Non Opinion
69,Question
70,Statement Non Opinion
71,Statement Opinion
72,Statement Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Statement Opinion
77,Question
78,Statement Non Opinion
79,Statement Opinion
80,Statement Non Opinion
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Statement Non Opinion
85,Statement Opinion
86,Statement Non Opinion
87,Agreement
88,Question
89,Statement Opinion
90,Apology
91,Statement Non Opinion
92,Statement Non Opinion
93,Statement Non Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Non Opinion
11,Statement Non Opinion
12,Statement Non Opinion
13,Question
14,Statement Non Opinion
15,Question
16,Statement Non Opinion
17,Question
18,Statement Non Opinion
19,Statement Non Opinion
20,Statement Non Opinion
21,Question
22,Answer
23,Question
24,Command
25,Statement Non Opinion
26,Question
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Question
32,Answer
33,Question
34,Statement Non Opinion
35,Question
36,Answer
37,Question
38,Statement Non Opinion
39,Question
40,Statement Non Opinion
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Command
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Question
49,Question
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Question
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Disagreement
5,Statement Non Opinion
6,Disagreement
7,Question
8,Answer
9,Statement Non Opinion
10,Question
11,Echo Question
12,Answer
13,Question
14,Answer
15,Statement Opinion
16,Statement Opinion
17,Question
18,Answer
19,Statement Non Opinion
20,Statement Non Opinion
21,Answer
22,Statement Opinion
23,Disagreement
24,Statement Non Opinion
25,Statement Opinion
26,Command
27,Acknowledge
28,Question
29,Answer
30,Question
31,Answer
32,Statement Non Opinion
33,Command
34,Agreement
35,Disagreement
36,Disagreement
37,Command
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Statement Non Opinion
42,Disagreement
43,Statement Non Opinion
44,Disagreement
45,Statement Opinion
46,Question
47,Answer
48,Statement Non Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Statement Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Command
57,Statement Opinion
58,Statement Opinion
59,Agreement
60,Command
61,Question
62,Answer
63,Disagreement
64,Question
65,Answer
66,Statement Non Opinion
67,Command
68,Disagreement
69,Statement Opinion
70,Command
71,Statement Opinion
72,Command
73,Statement Non Opinion
74,Command
75,Statement Non Opinion
76,Statement Non Opinion
77,Statement Non Opinion
78,Statement Non Opinion
79,Statement Non Opinion
80,Command
81,Statement Non Opinion
82,Disagreement
83,Statement Non Opinion
84,Command
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Statement Non Opinion
1,Statement Non Opinion
2,Greeting
3,Statement Non Opinion
4,Backchannel
5,Statement Non Opinion
6,Question
7,Answer
8,Statement Opinion
9,Apology
10,Backchannel
11,Question
12,Answer
13,Question
14,Answer
15,Statement Opinion
16,Apology
17,Statement Non Opinion
18,Statement Opinion
19,Question
20,Backchannel
21,Apology
22,Statement Opinion
23,Statement Opinion
24,question
25,Answer
26,Statement Non Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Apology
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Opinion
36,Statement Non Opinion
37,Apology
38,Statement Non Opinion
39,Statement Opinion
40,Statement Opinion
41,Statement Opinion
42,Statement Opinion
43,Statement Opinion
44,Statement Opinion
45,Statement Opinion
46,Backchannel
47,Statement Non Opinion
48,Apology
1,Statement Non-Opinion
2,Statement Opinion
3,Statement Non-Opinion
4,Backchannel
5,Backchannel
6,Statement Opinion
7,Statement Non-Opinion
8,Statement Non-Opinion
9,Statement Opinion
10,Statement Non-Opinion
11,Statement Opinion
12,Command
13,Statement Opinion
14,Command
15,Statement Non-Opinion
16,Statement Non-Opinion
17,Statement Non-Opinion
18,Command
19,Question
20,Statement Non-Opinion
21,Statement Non-Opinion
22,Statement Opinion
23,Statement Non-Opinion
24,Statement Non-Opinion
25,Statement Non-Opinion
26,Question
27,Statement Non-Opinion
28,Statement Non-Opinion
29,Statement Opinion
30,Statement Non-Opinion
31,Command
32,Statement Non-Opinion
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Statement Non Opinion
6,Statement Opinion
7,Statement Opinion
8,Backchannel
9,Statement Non Opinion
10,Question
11,Statement Non Opinion
12,Statement Opinion
13,Question
14,Statement Opinion
15,Statement Opinion
16,Statement Non Opinion
17,Agreement
18,Statement Opinion
19,Question
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Statement Opinion
25,Statement Non Opinion
26,Statement Opinion
27,Backchannel
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Opinion
31,Statement Non Opinion
32,Statement Opinion
33,Statement Opinion
34,Question
35,Answer
36,Statement Opinion
37,Statement Opinion
38,Question
39,Statement Non Opinion
40,Question
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Opinion
44,Question
45,Statement Non Opinion
46,Agreement
47,Statement Non Opinion
48,Statement Opinion
49,Agreement
50,Statement Opinion
51,Statement Non Opinion
52,Question
53,Answer
54,Statement Opinion
55,Statement Non Opinion
56,Statement Opinion
57,Statement Opinion
58,Statement Opinion
59,Acknowledge
1,Statement Opinion
2,Statement Opinion
3,Question
4,Statement Non Opinion
5,Statement Opinion
6,Statement Non Opinion
7,Statement Opinion
8,Statement Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Statement Opinion
13,Statement Opinion
14,Statement Opinion
15,Statement Opinion
16,Statement Opinion
17,Statement Opinion
18,Statement Opinion
19,Statement Opinion
20,Statement Opinion
21,Statement Opinion
22,Apology
23,Statement Opinion
24,Statement Opinion
25,Statement Opinion
26,Statement Opinion
27,Statement Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Opinion
31,Statement Opinion
32,Statement Opinion
33,Statement Opinion
34,Statement Opinion
35,Statement Non Opinion
36,Command
37,Question
38,Command
39,Acknowledge
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Opinion
12,Acknowledge
13,Statement Opinion
14,Acknowledge
15,Statement Opinion
16,Acknowledge
17,Statement Opinion
18,Statement Non Opinion
19,Question
20,Question
21,Statement Non Opinion
22,Acknowledge
23,Statement Non Opinion
24,Acknowledge
25,Question
26,Statement Opinion
27,Statement Non Opinion
28,Acknowledge
29,Acknowledge
30,Question
31,Statement Non Opinion
32,Apology
33,Statement Opinion
34,Statement Opinion
35,Acknowledge
36,Statement Opinion
37,Statement Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Question
41,Statement Non Opinion
42,Question
43,Statement Non Opinion
44,Statement Opinion
45,Statement Opinion
46,Statement Non Opinion
47,Question
48,Statement Non Opinion
49,Statement Non Opinion
50,Question
51,Statement Opinion
52,Apology
53,Statement Non Opinion
54,Statement Opinion
55,Command
56,Acknowledge
1,Apology
2,Statement Non Opinion
3,Statement Non Opinion
4,Apology
5,Statement Non Opinion
6,Statement Opinion
7,Agreement
8,Statement Non Opinion
9,Agreement
10,Statement Non Opinion
11,Agreement
12,Statement Non Opinion
13,Statement Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Statement Opinion
20,Agreement
21,Statement Non Opinion
22,Statement Opinion
23,Statement Non Opinion
24,Question
25,Statement Opinion
26,Statement Opinion
27,Statement Non Opinion
28,Statement Opinion
29,Statement Opinion
30,Acknowledge
31,Statement Non Opinion
32,Statement Opinion
33,Statement Non Opinion
34,Agreement
35,Backchannel
36,Statement Non Opinion
37,Agreement
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Question
5,Answer
6,Statement Opinion
7,Statement Opinion
8,Statement Non Opinion
9,Statement Non Opinion
10,Statement Opinion
11,Statement Non Opinion
12,Agreement
13,Statement Non Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Statement Non Opinion
18,Acknowledge
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Non Opinion
22,Question
23,Answer
24,Backchannel
25,Statement Non Opinion
26,Acknowledge
27,Statement Opinion
28,Statement Non Opinion
29,Agreement
30,Statement Non Opinion
31,Statement Opinion
32,Statement Opinion
33,Question
34,Statement Non Opinion
35,Statement Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Question
40,Answer
41,Statement Non Opinion
42,Question
43,Answer
44,Statement Non Opinion
45,Acknowledge
46,Statement Non Opinion
47,Statement Opinion
48,Statement Non Opinion
49,Statement Opinion
50,Statement Non Opinion
51,Acknowledge
52,Statement Opinion
53,Acknowledge
54,Statement Non Opinion
55,Backchannel
56,Command
57,Statement Opinion
58,Statement Non Opinion
59,Statement Opinion
1,Greeting
2,Question
3,Answer
4,Statement Non Opinion
5,Statement Opinion
6,Acknowledge
7,Question
8,Statement Opinion
9,Answer
10,Statement Opinion
11,Statement Non Opinion
12,Apology
13,Statement Non Opinion
14,Statement Non Opinion
15,Statement Non Opinion
16,Statement Opinion
17,Statement Non Opinion
18,Statement Non Opinion
19,Answer
20,Statement Non Opinion
21,Statement Non Opinion
22,Question
23,Statement Non Opinion
24,Command
25,Command
26,Question
27,Answer
28,Statement Non Opinion
29,Agreement
30,Command
31,Statement Non Opinion
32,Backchannel
33,Statement Opinion
34,Statement Non Opinion
35,Backchannel
36,Backchannel
37,Question
38,Question
39,Answer
40,Statement Non Opinion
41,Statement Non Opinion
42,Backchannel
43,Backchannel
44,Statement Non Opinion
45,Statement Non Opinion
46,Backchannel
47,Command
48,Answer
49,Command
50,Acknowledge
51,Statement Non Opinion
52,Backchannel
53,Statement Non Opinion
54,Statement Non Opinion
55,Backchannel
56,Backchannel
57,Agreement
58,Statement Non Opinion
59,Statement Non Opinion
60,Apology
61,Thanking
62,Thanking
1,Question
2,Answer
3,Question
4,Answer
5,Question
6,Answer
7,Question
8,Answer
9,Question
10,Answer
11,Statement Non Opinion
12,Answer
13,Question
14,Answer
15,Question
16,Statement Opinion
17,Question
18,Statement Opinion
19,Question
20,Statement Opinion
21,Statement Opinion
22,Statement Opinion
23,Command
24,Question
25,Statement Opinion
26,Statement Opinion
27,Command
28,Statement Opinion
29,Acknowledge
30,Question
31,Statement Non Opinion
32,Question
33,Statement Non Opinion
34,Statement Opinion
35,Disagreement
36,Statement Opinion
37,Question
38,Statement Non Opinion
39,Disagreement
40,Acknowledge
41,Statement Opinion
42,Statement Opinion
43,Disagreement
44,Statement Opinion
45,Statement Non Opinion
46,Statement Opinion
47,Statement Opinion
48,Disagreement
49,Question
50,Answer
51,Question
52,Answer
53,Statement Non Opinion
54,Statement Non Opinion
55,Answer
56,Question
57,Answer
58,Statement Non Opinion
59,Statement Non Opinion
60,Question
61,Statement Non Opinion
62,Statement Non Opinion
63,Acknowledge
64,Statement Non Opinion
65,Statement Non Opinion
66,Statement Non Opinion
67,Question
68,Answer
69,Question
70,Statement Opinion
71,Question
72,Answer
73,Question
74,Answer
75,Question
76,Answer
77,Statement Non Opinion
78,Request
79,Statement Opinion
80,Statement Non Opinion
81,Statement Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Acknowledge
85,Statement Non Opinion
1,Question
2,Question
3,Statement Non Opinion
4,Statement Non Opinion
5,Statement Non Opinion
6,Question
7,Statement Non Opinion
8,Statement Non Opinion
9,Question
10,Statement Non Opinion
11,Statement Non Opinion
12,Question
13,Command
14,Statement Non Opinion
15,Statement Non Opinion
16,Question
17,Question
18,Statement Opinion
19,Statement Non Opinion
20,Statement Opinion
21,Question
22,Command
23,Backchannel
24,Statement Opinion
25,Question
26,Command
27,Statement Opinion
28,Command
29,Statement Non Opinion
30,Command
31,Statement Opinion
32,Question
33,Command
34,Question
35,Statement Non Opinion
36,Statement Non Opinion
37,Question
1,Statement Non Opinion
2,Answer
3,Statement Opinion
4,Statement Opinion
5,Question
6,Answer
7,Question
8,Answer
9,Acknowledge
10,Statement Opinion
11,Question
12,Answer
13,Statement Non Opinion
14,Statement Opinion
15,Question
16,Answer
17,Statement Opinion
18,Answer
19,Statement Non Opinion
20,Statement Opinion
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Opinion
24,Question
25,Answer
26,Question
27,Statement Non Opinion
28,Question
29,Answer
30,Question
31,Answer
32,Command
33,Statement Non Opinion
34,Statement Opinion
35,Statement Opinion
36,Disagreement
37,Statement Non Opinion
38,Question
39,Command
40,Question
41,Answer
42,Question
43,Statement Opinion
44,Command
45,Statement Non Opinion
46,Statement Non Opinion
47,Statement Non Opinion
48,Acknowledge
49,Statement Non Opinion
50,Question
51,Answer
52,Acknowledge
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Statement Non Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Question
62,Statement Non Opinion
63,Statement Non Opinion
64,Statement Non Opinion
65,Statement Opinion
66,Question
1,- Joey - What time is it? They're supposed to run around midnight
2,"- Joey - God, this is great, isn't it? Like, look at the night we got here, it couldn't be better"
3,"- Joey - I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it"
4,- Joey - How you doing? (Question)
5,- Fey - Fine
6,"- Joey - Is that--is that, no? Was that just foam? I can't even tell"
7,"- Joey - Although, I guess if you can't tell it probably isn't them"
8,- Joey - How you doing? You know what I forgot? I forgot to bring my flashlight
9,- Fey - What flashlight? (Question)
10,"- Joey - You know the flashlight, the silver one, there is only one, isn't there? (Question)"
11,- Fey - That's not your flashlight
12,- Joey - Whose is it? (Question)
13,- Fey - It's ours; it's mine too
14,"- Joey - Oh well, sure, yes"
15,- Fey - But you keep saying 'my flashlight' as if somehow it's just yours
16,- Joey - No
17,- Joey - How could we forget to bring it? I hope the moon stays out
18,"- Joey - I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember? (Question)"
19,- Fey - Yea
20,"- Joey - You cold, you want my jacket? We should've brought our blanket, our blanket, how could we forget to bring the blanket? (Question)"
21,"- Joey - Oh, a six-pack, that's, should've brought a -- a six-pack would be just the ticket right now"
22,- Joey - oh man
23,- Joey - You think they can hear us talk or feel the vibrations in the sand when we move around? (Question)
24,- Fey - I'm cold
25,- Joey - Want my jacket? (Question)
26,- Fey - It's after eleven
27,- Joey - Are you kidding? We'd miss it
28,- Fey - There is no point in coming down here
29,- Joey - Right
30,- Fey - That's my point
31,- Joey - That's my point too
32,- Fey - So let's go
33,- Joey - No
34,- Fey - Not particularly
35,- Joey - Why not? (Question)
36,"- Fey - I don't, it's just stupid"
37,"- Joey - Honey, this is a natural phenomenon"
38,"- Joey - Think about the people in Kansas, they'd have to get a plane ticket and hotel reservations to see this"
39,"- Fey - Pass up what? These little fish swim onto the beach, flop around and swim away, and then they die"
40,"- Joey - Yea, but that moment on the beach is the highlight of their little lives"
41,"- Joey - This is a big night for these guys, life's last orgy"
42,- Fey - What are you so excited about? I mean it's not a moon landing we're talking about here it's fish
43,- Joey - Yes they do
44,- Fey - Augie (Other)
45,- Joey - Okay
46,"- Joey - you know there is like, there is a certain mystery here, a magic, a bit of the unexplainable"
47,- Fey - I'm just not
48,- Joey - For real? (Question)
49,- Fey - Yes
50,- Joey - I don't get it
51,"- Joey - And then last year I remember specifically you were so excited that you stubbed your toe on the way, pushing me out of the house, and you didn't even notice until we got in the car"
52,"- Fey - Last year you'll also remember our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight over nothing, and we didn't see the Grunions"
53,- Joey - We weren't in a good spot
54,- Fey - We didn't see them the first time either
55,- Joey - We just weren't in a good spot; this is a much better spot
56,"- Joey - There is that, oh no that's just seaweed, isn't it? (Question)"
57,"- Joey - This is, this is great, isn't it? I wouldn't miss this for anything"
58,"- Joey - Out there somewhere there is this huge mass of silver fish headed this way, (Statement Non Opinion)"
59,"- Joey - they don't know why, we don't know why"
60,- Joey - Just all as one
61,"- Joey - It's single-mindedness, with no mind, it's urgency that's pure urge, they don't know what drives them"
62,"- Joey - they just turn as one and start the swim that brings them right here to this spot where we stand, for a massive celebration of sex and death"
63,"- Joey - Look at me; I'm giving myself goosebumps, all my hairs are popping up"
64,- Fey - That's the wind
65,"- Joey - Well, so what do you think? (Question)"
66,- Fey - About what? (Question)
67,- Joey - What I was saying
68,- Fey - It's ridiculous
1,Question
2,Question
3,Statement Non Opinion
4,Opinion
5,Opinion
6,Opinion
7,Statement Non Opinion
8,Opinion
9,Question
10,Apology
11,Question
12,Disagreement
13,Question
14,Opinion
15,Statement Non Opinion
16,Statement Non Opinion
17,Question
18,Question
19,Statement Non Opinion
20,Statement Non Opinion
21,Statement Non Opinion
22,Statement Non Opinion
23,Opinion
24,Question
25,Opinion
26,Disagreement
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Non Opinion
30,Statement Non Opinion
31,Statement Non Opinion
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Statement Non Opinion
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Statement Non Opinion
41,Question
42,Opinion
43,Question
44,Statement Non Opinion
45,Question
46,Statement Non Opinion
47,Question
48,Statement Non Opinion
49,Question
50,Statement Non Opinion
51,Question
52,Statement Non Opinion
53,Question
54,Statement Non Opinion
55,Question
56,Statement Non Opinion
57,Question
58,Opinion
59,Statement Non Opinion
60,Statement Non Opinion
61,Statement Non Opinion
62,Statement Non Opinion
63,Question
64,Statement Non Opinion
65,Statement Non Opinion
66,Agreement
67,Opinion
68,Statement Non Opinion
69,Question
70,Statement Non Opinion
71,Acknowledge
72,Statement Non Opinion
73,Statement Non Opinion
74,Statement Non Opinion
75,Statement Non Opinion
76,Statement Non Opinion
77,Question
78,Statement Non Opinion
79,Statement Non Opinion
80,Statement Non Opinion
81,Statement Non Opinion
82,Statement Non Opinion
83,Statement Non Opinion
84,Question
85,Statement Non Opinion
86,Statement Non Opinion
87,Statement Non Opinion
88,Question
89,Statement Non Opinion
90,Apology
91,Statement Non Opinion
92,Statement Non Opinion
93,Agreement
94,Backchannel
1,- Statement Non Opinion
2,- Question
3,- Statement Non Opinion
4,- Statement Non Opinion
5,- Statement Non Opinion
6,- Question
7,- Statement Opinion
8,- Statement Opinion
9,- Statement Opinion
10,- Statement Non Opinion
11,- Statement Non Opinion
12,- Statement Opinion
13,- Question
14,- Statement Opinion
15,- Statement Opinion
16,- Statement Opinion
17,- Statement Opinion
18,- Other
19,- Statement Opinion
20,- Question
21,- Answer
22,- Statement Opinion
23,- Statement Opinion
24,- Statement Opinion
25,- Question
26,- Statement Opinion
27,- Statement Opinion
28,- Statement Opinion
29,- Statement Opinion
30,- Question
31,- Statement Opinion
32,- Question
33,- Statement Opinion
34,- Question
35,- Statement Opinion
36,- Statement Opinion
37,- Statement Opinion
38,- Statement Opinion
39,- Statement Opinion
40,- Statement Opinion
41,- Other
42,- Statement Non Opinion
43,- Statement Opinion
44,- Statement Opinion
45,- Question
46,- Question
47,- Statement Non Opinion
48,- Statement Opinion
49,- Statement Opinion
50,- Statement Non Opinion
51,- Question
52,- Answer
53,- Statement Non Opinion
54,- Statement Non Opinion
55,- Statement Opinion
56,- Statement Non Opinion
57,- Statement Non Opinion
58,- Statement Non Opinion
59,- Statement Non Opinion
60,- Statement Opinion
61,- Statement Non Opinion
62,- Statement Opinion
63,- Statement Non Opinion
1,Statement Non-Opinion
2,Statement Non-Opinion
3,Statement Non-Opinion
4,Statement Non-Opinion
5,Statement Non-Opinion
6,Statement Non-Opinion
7,Statement Non-Opinion
8,Question
9,Statement Non-Opinion
10,Statement Non-Opinion
11,Answer
12,Echo Question
13,Statement Non-Opinion
14,Question
15,Statement Non-Opinion
16,Statement Opinion
17,Statement Non-Opinion
18,Question
19,Answer
20,Statement Non-Opinion
21,Statement Non-Opinion
22,Statement Non-Opinion
23,Statement Opinion
24,Statement Non-Opinion
25,Statement Non-Opinion
26,Statement Non-Opinion
27,Statement Non-Opinion
28,Statement Non-Opinion
29,Question
30,Answer
31,Statement Non-Opinion
32,Question
33,Statement Non-Opinion
34,Statement Non-Opinion
35,Command
36,Agreement
37,Disagreement
38,Statement Non-Opinion
39,Command
40,Statement Non-Opinion
41,Statement Non-Opinion
42,Statement Non-Opinion
43,Statement Non-Opinion
44,Statement Non-Opinion
45,Statement Non-Opinion
46,Statement Non-Opinion
47,Statement Opinion
48,Question
49,Answer
50,Statement Opinion
51,Command
52,Statement Non-Opinion
53,Statement Non-Opinion
54,Statement Opinion
55,Denial
56,Statement Non-Opinion
57,Statement Non-Opinion
58,Question
59,Command
60,Statement Non-Opinion
61,Suggestion
62,Agreement
63,Command
64,Question
65,Statement Non-Opinion
66,Statement Non-Opinion
67,Question
68,Answer
69,Statement Non-Opinion
70,Command
71,Refusal
72,Statement Opinion
73,Statement Opinion
74,Statement Opinion
75,Command
76,Statement Non-Opinion
77,Command
78,Statement Opinion
79,Statement Non-Opinion
80,Statement Non-Opinion
81,Statement Non-Opinion
82,Statement Non-Opinion
83,Disagreement
84,Agreement
85,Disagreement
86,Statement Non-Opinion
87,Command
88,Command
89,Statement Non-Opinion
90,Statement Non-Opinion
1,Statement Non Opinion
2,Statement Non Opinion
3,Acknowledge
4,Others
5,Question
6,Statement Non Opinion
7,Statement Opinion
8,Question
9,Statement Non Opinion
10,Statement Non Opinion
11,Statement Opinion
12,Others
13,Statement Opinion
14,Statement Opinion
15,Statement Opinion
16,Others
17,Statement Non Opinion
18,Others
19,Command
20,Statement Opinion
21,Statement Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Others
1,Statement Non Opinion
2,Question
3,Statement Non Opinion
4,Acknowledge
5,Statement Non Opinion
6,Statement Non Opinion
7,Acknowledge
8,Question
9,Statement Non Opinion
10,Disagreement
11,Acknowledge
12,Statement Non Opinion
13,Statement Non Opinion
14,Statement Opinion
15,Statement Non Opinion
16,Backchannel
17,Statement Non Opinion
18,Statement Opinion
19,Statement Non Opinion
20,Others
21,Statement Non Opinion
22,Statement Non Opinion
23,Statement Non Opinion
24,Acknowledge
25,Apology
26,Others
27,Statement Non Opinion
28,Statement Non Opinion
29,Statement Opinion
30,Statement Non Opinion
31,Others
32,Statement Non Opinion
33,Statement Non Opinion
34,Statement Non Opinion
35,Statement Non Opinion
36,Question
37,Statement Non Opinion
38,Statement Non Opinion
39,Statement Non Opinion
40,Question
41,Statement Non Opinion
42,Statement Non Opinion
43,Statement Non Opinion
44,Others
45,Statement Non Opinion
46,Question
47,Statement Non Opinion
48,Statement Non Opinion
49,Statement Non Opinion
50,Statement Non Opinion
51,Statement Non Opinion
52,Statement Non Opinion
53,Statement Non Opinion
54,Statement Non Opinion
55,Statement Non Opinion
56,Statement Non Opinion
57,Statement Non Opinion
58,Question
59,Statement Non Opinion
60,Question
61,Statement Non Opinion
62,Statement Non Opinion
